hex_id,h3_index,effective_start_date,effective_end_date,jp_district,boundary_vintage,assignment_method,assignment_status,boundary_source_url
2338,89489e24563ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2339,89489e24567ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2340,89489e2456bffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2341,89489e24573ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2342,89489e24577ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2343,89489e2457bffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2351,89489e245a3ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2353,89489e245abffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2354,89489e245afffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2414,89489e24803ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2415,89489e24807ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2416,89489e2480bffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2417,89489e2480fffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2418,89489e24813ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2419,89489e24817ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2420,89489e2481bffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2421,89489e24823ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2422,89489e24827ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2423,89489e2482bffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2424,89489e2482fffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2425,89489e24833ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2426,89489e24837ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2427,89489e2483bffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2428,89489e24843ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2429,89489e24847ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2430,89489e2484bffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2431,89489e2484fffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2432,89489e24853ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2433,89489e24857ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2434,89489e2485bffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2435,89489e24863ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2436,89489e24867ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2437,89489e2486bffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2438,89489e2486fffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2439,89489e24873ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2440,89489e24877ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2441,89489e2487bffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2442,89489e24883ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2443,89489e24887ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2444,89489e2488bffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2445,89489e2488fffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2446,89489e24893ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2447,89489e24897ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2448,89489e2489bffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2449,89489e248a3ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2450,89489e248a7ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2451,89489e248abffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2452,89489e248afffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2453,89489e248b3ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2454,89489e248b7ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2455,89489e248bbffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2456,89489e248c3ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2457,89489e248c7ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2458,89489e248cbffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2459,89489e248cfffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2460,89489e248d3ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2461,89489e248d7ffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2462,89489e248dbffff,2012-01-01,2021-12-31,JP2,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2463,89489e24953ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2464,89489e2495bffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2465,89489e249c3ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2466,89489e249cbffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2467,89489e249d3ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2468,89489e249dbffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2469,89489e24a03ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2470,89489e24a07ffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2471,89489e24a0bffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
2472,89489e24a0fffff,2012-01-01,2021-12-31,JP1,2012-2021,hex_point_on_surface,assigned,https://gis.wilco.org/arcgis/rest/services/public/county_historical_administrative_boundaries/MapServer/0/query?where=1%3D1&outFields=PCT_NUMBER&returnGeometry=true&outSR=4326&f=geojson
